,Unnamed: 0,pair,lemma_sim,sent_sim,topic_sim,within_doc,wup_sim,coref_label,cos_sim_ab,cos_sim_ba,cos_sim,sem_total,syn_total,all_total,sem_label,LM_prediction,VIT_LM,LM_VIT,LM_SWIN,SWIN_LM,BEIT_LM,LM_BEIT,LM_CLIP,CLIP_LM,VIT+LM,SWIN+LM,BEIT+LM,CLIP+LM,VIT_LM_real,LM_VIT_real,SWIN_LM_real,LM_SWIN_real,BEIT_LM_real,LM_BEIT_real,CLIP_LM_real,LM_CLIP_real
4554,4554,"('45_11ecbplus.xml_27', '45_10ecbplus.xml_102')",1.0,0.0967741935483871,1.0,0.0,0.125,1,0.5760465860366821,0.642829179763794,0.6094378829002379,1.734437882900238,1.0967741935483872,2.8312120764486246,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
4555,4555,"('45_11ecbplus.xml_27', '45_10ecbplus.xml_30')",1.0,0.14285714285714285,1.0,0.0,1.0,1,0.7886887192726135,0.5898136496543884,0.689251184463501,2.689251184463501,1.1428571428571428,3.832108327320644,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
4556,4556,"('45_11ecbplus.xml_27', '45_10ecbplus.xml_36')",1.0,1.0,1.0,0.0,1.0,1,0.7745780944824219,0.6846536993980408,0.7296158969402313,2.7296158969402318,2.0,4.729615896940231,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
4557,4557,"('45_11ecbplus.xml_27', '45_11ecbplus.xml_20')",1.0,0.125,1.0,1.0,0.0,1,0.5335907936096191,0.5261870622634888,0.529888927936554,2.5298889279365544,2.125,4.654888927936554,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
4558,4558,"('45_11ecbplus.xml_68', '45_10ecbplus.xml_102')",1.0,1.0,1.0,0.0,1.0,1,0.7912729978561401,0.7677223086357117,0.7794976532459259,2.779497653245926,2.0,4.779497653245926,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1
4559,4559,"('45_11ecbplus.xml_68', '45_10ecbplus.xml_30')",1.0,0.25,1.0,0.0,0.125,1,0.552085816860199,0.4586527347564697,0.5053692758083344,1.6303692758083344,1.25,2.8803692758083344,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
4560,4560,"('45_11ecbplus.xml_68', '45_10ecbplus.xml_36')",1.0,0.0967741935483871,1.0,0.0,0.125,1,0.5707509517669678,0.5359477996826172,0.5533493757247925,1.6783493757247925,1.0967741935483872,2.7751235692731795,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1
4561,4561,"('45_11ecbplus.xml_68', '45_11ecbplus.xml_20')",1.0,0.4375,1.0,1.0,0.0,1,0.7282793521881104,0.6911391019821167,0.7097092270851135,2.709709227085113,2.4375,5.1472092270851135,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
4562,4562,"('45_11ecbplus.xml_68', '45_11ecbplus.xml_27')",1.0,0.0967741935483871,1.0,1.0,0.125,1,0.5223460197448729,0.5296533703804016,0.5259996950626373,2.6509996950626373,2.096774193548387,4.7477738886110235,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
4563,4563,"('45_11ecbplus.xml_71', '45_10ecbplus.xml_107')",1.0,0.4375,1.0,0.0,0.0,1,0.7234453558921814,0.6973705291748047,0.7104079425334929,1.710407942533493,1.4375,3.147907942533493,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
4564,4564,"('45_11ecbplus.xml_75', '45_10ecbplus.xml_107')",1.0,1.0,1.0,0.0,1.0,1,0.8291460275650024,0.8621590733528137,0.8456525504589081,2.845652550458908,2.0,4.845652550458908,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
4565,4565,"('45_11ecbplus.xml_75', '45_11ecbplus.xml_71')",1.0,0.4375,1.0,1.0,0.0,1,0.7472513914108276,0.7326180338859558,0.7399347126483917,2.739934712648392,2.4375,5.177434712648392,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
4566,4566,"('45_12ecbplus.xml_22', '45_10ecbplus.xml_102')",1.0,0.21739130434782608,1.0,0.0,0.125,1,0.6411566734313965,0.5411945581436157,0.5911756157875061,1.7161756157875059,1.2173913043478262,2.9335669201353323,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4567,4567,"('45_12ecbplus.xml_22', '45_10ecbplus.xml_30')",1.0,0.125,1.0,0.0,1.0,1,0.6458276510238647,0.6058474183082581,0.6258375346660614,2.6258375346660614,1.125,3.750837534666061,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4568,4568,"('45_12ecbplus.xml_22', '45_11ecbplus.xml_20')",1.0,0.2352941176470588,1.0,0.0,0.0,1,0.6113348007202148,0.4833270907402039,0.5473309457302094,1.5473309457302094,1.2352941176470589,2.782625063377268,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4569,4569,"('45_12ecbplus.xml_22', '45_11ecbplus.xml_68')",1.0,0.21739130434782608,1.0,0.0,0.125,1,0.5712378025054932,0.5139520764350891,0.5425949394702911,1.6675949394702911,1.2173913043478262,2.8849862438181173,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4570,4570,"('45_12ecbplus.xml_23', '45_12ecbplus.xml_21')",1.0,0.12903225806451613,1.0,1.0,1.0,1,0.4978336989879608,0.5933150053024292,0.545574352145195,3.545574352145195,2.129032258064516,5.674606610209711,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1
4571,4571,"('45_12ecbplus.xml_25', '45_10ecbplus.xml_32')",1.0,0.1935483870967742,1.0,0.0,1.0,1,0.8289600610733032,0.8367732167243958,0.8328666388988495,2.832866638898849,1.1935483870967742,4.026415025995624,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
4572,4572,"('45_12ecbplus.xml_25', '45_11ecbplus.xml_23')",1.0,0.1935483870967742,1.0,0.0,1.0,1,0.8386908769607544,0.8505208492279053,0.8446058630943298,2.84460586309433,1.1935483870967742,4.038154250191103,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
4573,4573,"('45_12ecbplus.xml_54', '45_12ecbplus.xml_28')",1.0,0.05263157894736842,1.0,1.0,1.0,1,0.7315147519111633,0.7595524787902832,0.7455336153507233,3.7455336153507233,2.052631578947368,5.7981651942980905,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
4574,4574,"('45_12ecbplus.xml_55', '45_10ecbplus.xml_32')",1.0,0.21739130434782608,1.0,0.0,0.2352941176470588,1,0.5929245948791504,0.5423325896263123,0.5676285922527313,1.8029227098997904,1.2173913043478262,3.0203140142476164,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4575,4575,"('45_12ecbplus.xml_55', '45_11ecbplus.xml_23')",1.0,0.21739130434782608,1.0,0.0,0.2352941176470588,1,0.5993055701255798,0.5539882183074951,0.5766468942165375,1.8119410118635964,1.2173913043478262,3.0293323162114225,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4576,4576,"('45_12ecbplus.xml_55', '45_12ecbplus.xml_25')",1.0,0.12903225806451613,1.0,1.0,0.2352941176470588,1,0.6014290452003479,0.6257354021072388,0.6135822236537933,2.848876341300852,2.129032258064516,4.977908599365368,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4577,4577,"('45_12ecbplus.xml_66', '45_10ecbplus.xml_107')",1.0,0.21739130434782608,1.0,0.0,1.0,1,0.7805696129798889,0.7739685773849487,0.7772690951824188,2.777269095182419,1.2173913043478262,3.994660399530245,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
4578,4578,"('45_12ecbplus.xml_66', '45_11ecbplus.xml_71')",1.0,0.2352941176470588,1.0,0.0,0.0,1,0.719254195690155,0.61809903383255,0.6686766147613525,1.6686766147613523,1.2352941176470589,2.9039707324084114,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
4579,4579,"('45_12ecbplus.xml_66', '45_11ecbplus.xml_75')",1.0,0.21739130434782608,1.0,0.0,1.0,1,0.8063529729843141,0.6758109927177429,0.7410819828510284,2.7410819828510284,1.2173913043478262,3.958473287198855,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
4580,4580,"('45_12ecbplus.xml_67', '45_10ecbplus.xml_102')",1.0,0.1935483870967742,1.0,0.0,1.0,1,0.728516697883606,0.7176048159599304,0.7230607569217682,2.723060756921768,1.1935483870967742,3.916609144018542,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
4581,4581,"('45_12ecbplus.xml_67', '45_10ecbplus.xml_36')",1.0,0.4137931034482759,1.0,0.0,0.125,1,0.5674033164978027,0.4714285433292389,0.5194159299135208,1.6444159299135208,1.4137931034482758,3.0582090333617966,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
4582,4582,"('45_12ecbplus.xml_67', '45_11ecbplus.xml_27')",1.0,0.4137931034482759,1.0,0.0,0.125,1,0.5684774518013,0.569905698299408,0.569191575050354,1.694191575050354,1.4137931034482758,3.10798467849863,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
4583,4583,"('45_12ecbplus.xml_67', '45_11ecbplus.xml_68')",1.0,0.1935483870967742,1.0,0.0,1.0,1,0.7308751344680786,0.6928765773773193,0.7118758559226991,2.711875855922699,1.1935483870967742,3.905424243019473,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
4584,4584,"('45_12ecbplus.xml_67', '45_12ecbplus.xml_22')",1.0,0.12903225806451613,1.0,1.0,0.125,1,0.5237564444541931,0.5872708559036255,0.5555136501789093,2.6805136501789093,2.129032258064516,4.809545908243425,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
4585,4585,"('45_1ecbplus.xml_124', '45_10ecbplus.xml_107')",1.0,0.15789473684210525,1.0,0.0,0.0,1,0.7510710358619691,0.7220960259437561,0.7365835309028625,1.7365835309028623,1.1578947368421053,2.8944782677449687,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
4586,4586,"('45_1ecbplus.xml_124', '45_11ecbplus.xml_71')",1.0,0.25,1.0,0.0,0.0,1,0.8436270952224731,0.8338009119033813,0.8387140035629272,1.8387140035629272,1.25,3.0887140035629272,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
4587,4587,"('45_1ecbplus.xml_124', '45_11ecbplus.xml_75')",1.0,0.15789473684210525,1.0,0.0,0.0,1,0.7647591233253479,0.7682566642761229,0.7665078938007355,1.7665078938007357,1.1578947368421053,2.9244026306428417,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
4588,4588,"('45_1ecbplus.xml_124', '45_12ecbplus.xml_66')",1.0,0.05263157894736842,1.0,0.0,0.0,1,0.6825222969055176,0.6991663575172424,0.69084432721138,1.69084432721138,1.0526315789473684,2.743475906158748,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
4589,4589,"('45_1ecbplus.xml_128', '45_10ecbplus.xml_102')",1.0,0.27586206896551724,1.0,0.0,1.0,1,0.7605912089347839,0.7312708497047424,0.7459310293197632,2.745931029319763,1.2758620689655171,4.021793098285281,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1
4590,4590,"('45_1ecbplus.xml_128', '45_10ecbplus.xml_30')",1.0,0.08,1.0,0.0,0.125,1,0.4924373030662537,0.4605394899845123,0.476488396525383,1.601488396525383,1.08,2.6814883965253835,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
4591,4591,"('45_1ecbplus.xml_128', '45_10ecbplus.xml_36')",1.0,0.1388888888888889,1.0,0.0,0.125,1,0.616688072681427,0.5136469006538391,0.5651674866676331,1.690167486667633,1.1388888888888888,2.829056375556522,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1
4592,4592,"('45_1ecbplus.xml_128', '45_11ecbplus.xml_20')",1.0,0.1111111111111111,1.0,0.0,0.0,1,0.6971283555030823,0.6667178273200989,0.6819230914115906,1.6819230914115906,1.1111111111111112,2.7930342025227017,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
4593,4593,"('45_1ecbplus.xml_128', '45_11ecbplus.xml_27')",1.0,0.1388888888888889,1.0,0.0,0.125,1,0.6130266189575195,0.4774348437786102,0.5452307313680649,1.6702307313680649,1.1388888888888888,2.8091196202569537,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1
4594,4594,"('45_1ecbplus.xml_128', '45_11ecbplus.xml_68')",1.0,0.27586206896551724,1.0,0.0,1.0,1,0.7620943188667297,0.7237688899040222,0.742931604385376,2.742931604385376,1.2758620689655171,4.018793673350893,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
4595,4595,"('45_1ecbplus.xml_128', '45_12ecbplus.xml_22')",1.0,0.25,1.0,0.0,0.125,1,0.5609663724899292,0.648205041885376,0.6045857071876526,1.7295857071876526,1.25,2.9795857071876526,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
4596,4596,"('45_1ecbplus.xml_128', '45_12ecbplus.xml_67')",1.0,0.29411764705882354,1.0,0.0,1.0,1,0.7278759479522705,0.7250479459762573,0.7264619469642639,2.726461946964264,1.2941176470588236,4.020579594023087,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
4597,4597,"('45_1ecbplus.xml_24', '45_10ecbplus.xml_28')",0.0,0.08,1.0,0.0,0.1176470588235294,1,0.5652762055397034,0.4951785802841186,0.530227392911911,1.6478744517354404,0.08,1.7278744517354403,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4598,4598,"('45_1ecbplus.xml_24', '45_10ecbplus.xml_29')",0.0,0.27586206896551724,1.0,0.0,0.1176470588235294,1,0.6607363820075989,0.6021584868431091,0.631447434425354,1.7490944932488834,0.27586206896551724,2.024956562214401,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4599,4599,"('45_1ecbplus.xml_24', '45_10ecbplus.xml_35')",0.0,0.1388888888888889,1.0,0.0,0.1176470588235294,1,0.5719344019889832,0.4800491034984589,0.525991752743721,1.6436388115672504,0.1388888888888889,1.7825277004561393,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1
4600,4600,"('45_1ecbplus.xml_24', '45_11ecbplus.xml_19')",0.0,0.1111111111111111,1.0,0.0,0.1176470588235294,1,0.600879967212677,0.5146307945251465,0.5577553808689117,1.6754024396924412,0.1111111111111111,1.7865135508035523,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4601,4601,"('45_1ecbplus.xml_24', '45_11ecbplus.xml_21')",0.0,0.27586206896551724,1.0,0.0,0.1176470588235294,1,0.6998305320739746,0.5720216631889343,0.6359260976314545,1.7535731564549843,0.27586206896551724,2.0294352254205013,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4602,4602,"('45_1ecbplus.xml_24', '45_11ecbplus.xml_26')",0.0,0.1388888888888889,1.0,0.0,0.1176470588235294,1,0.5913755297660828,0.4507628679275513,0.521069198846817,1.6387162576703465,0.1388888888888889,1.7776051465592353,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1
4603,4603,"('45_1ecbplus.xml_26', '45_10ecbplus.xml_32')",1.0,0.27586206896551724,1.0,0.0,1.0,1,0.8761796355247498,0.8314926028251648,0.8538361191749573,2.8538361191749573,1.2758620689655171,4.129698188140475,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4604,4604,"('45_1ecbplus.xml_26', '45_11ecbplus.xml_23')",1.0,0.27586206896551724,1.0,0.0,1.0,1,0.877822995185852,0.8345534205436707,0.8561882078647614,2.8561882078647614,1.2758620689655171,4.132050276830278,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4605,4605,"('45_1ecbplus.xml_26', '45_12ecbplus.xml_25')",1.0,0.29411764705882354,1.0,0.0,1.0,1,0.8393024206161499,0.8076474070549011,0.8234749138355255,2.823474913835525,1.2941176470588236,4.117592560894349,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
4606,4606,"('45_1ecbplus.xml_26', '45_12ecbplus.xml_55')",1.0,0.25,1.0,0.0,0.2352941176470588,1,0.5504221320152283,0.5613219141960144,0.5558720231056213,1.7911661407526802,1.25,3.04116614075268,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4607,4607,"('45_1ecbplus.xml_28', '45_12ecbplus.xml_27')",1.0,0.29411764705882354,1.0,0.0,1.0,1,0.7137272953987122,0.7420234084129333,0.7278753519058228,2.7278753519058228,1.2941176470588236,4.021992998964646,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
4608,4608,"('45_1ecbplus.xml_29', '45_10ecbplus.xml_34')",1.0,0.2857142857142857,1.0,0.0,1.0,1,0.7718586325645447,0.7621834874153137,0.7670210599899292,2.767021059989929,1.2857142857142856,4.052735345704215,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1
4609,4609,"('45_1ecbplus.xml_29', '45_11ecbplus.xml_25')",1.0,0.2857142857142857,1.0,0.0,1.0,1,0.7838287353515625,0.7898399829864502,0.7868343591690063,2.7868343591690063,1.2857142857142856,4.072548644883292,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1
4610,4610,"('45_1ecbplus.xml_30', '45_10ecbplus.xml_28')",0.0,0.1,1.0,0.0,0.1176470588235294,1,0.539162278175354,0.5082064867019653,0.5236843824386597,1.6413314412621889,0.1,1.7413314412621892,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1
4611,4611,"('45_1ecbplus.xml_30', '45_10ecbplus.xml_29')",0.0,0.1851851851851852,1.0,0.0,0.1176470588235294,1,0.6158690452575684,0.6155743002891539,0.6157216727733612,1.7333687315968906,0.1851851851851852,1.918553916782076,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1
4612,4612,"('45_1ecbplus.xml_30', '45_10ecbplus.xml_35')",0.0,0.2857142857142857,1.0,0.0,0.1176470588235294,1,0.6218731999397278,0.5688812136650085,0.5953772068023682,1.7130242656258976,0.2857142857142857,1.9987385513401832,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1
4613,4613,"('45_1ecbplus.xml_30', '45_11ecbplus.xml_19')",0.0,0.08695652173913042,1.0,0.0,0.1176470588235294,1,0.5646330714225769,0.5594527721405029,0.5620429217815399,1.6796899806050694,0.08695652173913042,1.7666465023441995,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4614,4614,"('45_1ecbplus.xml_30', '45_11ecbplus.xml_21')",0.0,0.1851851851851852,1.0,0.0,0.1176470588235294,1,0.6469836235046387,0.5982177257537842,0.6226006746292114,1.7402477334527409,0.1851851851851852,1.925432918637926,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1
4615,4615,"('45_1ecbplus.xml_30', '45_11ecbplus.xml_26')",0.0,0.2857142857142857,1.0,0.0,0.1176470588235294,1,0.5508301854133606,0.5954115390777588,0.5731208622455597,1.6907679210690891,0.2857142857142857,1.9764822067833747,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
4616,4616,"('45_1ecbplus.xml_30', '45_1ecbplus.xml_24')",1.0,0.21875,1.0,1.0,1.0,1,0.6332187652587891,0.6944037675857544,0.6638112664222717,3.663811266422272,2.21875,5.882561266422273,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1
4617,4617,"('45_1ecbplus.xml_32', '45_10ecbplus.xml_32')",1.0,0.1851851851851852,1.0,0.0,1.0,1,0.8580916523933411,0.8590455651283264,0.8585686087608337,2.8585686087608337,1.1851851851851851,4.043753793946019,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4618,4618,"('45_1ecbplus.xml_32', '45_11ecbplus.xml_23')",1.0,0.1851851851851852,1.0,0.0,1.0,1,0.8869686126708984,0.809271514415741,0.8481200635433197,2.84812006354332,1.1851851851851851,4.033305248728505,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4619,4619,"('45_1ecbplus.xml_32', '45_12ecbplus.xml_25')",1.0,0.21875,1.0,0.0,1.0,1,0.8343890905380249,0.8208293914794922,0.8276092410087585,2.8276092410087585,1.21875,4.046359241008759,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4620,4620,"('45_1ecbplus.xml_32', '45_12ecbplus.xml_55')",1.0,0.1111111111111111,1.0,0.0,0.2352941176470588,1,0.5856145620346069,0.5616143345832825,0.5736144483089447,1.808908565956004,1.1111111111111112,2.9200196770671147,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4621,4621,"('45_1ecbplus.xml_32', '45_1ecbplus.xml_26')",1.0,0.21875,1.0,1.0,1.0,1,0.8743856549263,0.9005796909332275,0.8874826729297638,3.887482672929764,2.21875,6.106232672929764,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
4622,4622,"('45_1ecbplus.xml_79', '45_1ecbplus.xml_78')",1.0,0.21875,1.0,1.0,1.0,1,0.8306499123573303,0.8079615831375122,0.8193057477474213,3.819305747747421,2.21875,6.038055747747421,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
4623,4623,"('45_2ecbplus.xml_14', '45_1ecbplus.xml_78')",1.0,0.07692307692307693,1.0,0.0,1.0,1,0.7886751890182495,0.8200175762176514,0.8043463826179504,2.8043463826179504,1.0769230769230769,3.881269459541027,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
4624,4624,"('45_2ecbplus.xml_14', '45_1ecbplus.xml_79')",1.0,0.09523809523809523,1.0,0.0,1.0,1,0.752345860004425,0.8186545968055725,0.7855002284049988,2.785500228404999,1.0952380952380951,3.8807383236430937,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
4625,4625,"('45_2ecbplus.xml_15', '45_10ecbplus.xml_107')",1.0,0.16666666666666666,1.0,0.0,1.0,1,0.7355164289474487,0.7452315688133241,0.7403739988803864,2.7403739988803864,1.1666666666666667,3.907040665547053,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
4626,4626,"('45_2ecbplus.xml_15', '45_11ecbplus.xml_71')",1.0,0.2727272727272727,1.0,0.0,0.0,1,0.7575068473815918,0.6377252340316772,0.6976160407066345,1.6976160407066343,1.2727272727272727,2.970343313433907,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
4627,4627,"('45_2ecbplus.xml_15', '45_11ecbplus.xml_75')",1.0,0.16666666666666666,1.0,0.0,1.0,1,0.7942438721656799,0.7726612091064453,0.7834525406360626,2.783452540636062,1.1666666666666667,3.9501192073027296,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
4628,4628,"('45_2ecbplus.xml_15', '45_12ecbplus.xml_66')",1.0,0.1176470588235294,1.0,0.0,1.0,1,0.7714803814888,0.7253718376159668,0.7484261095523834,2.7484261095523834,1.1176470588235294,3.866073168375913,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
4629,4629,"('45_2ecbplus.xml_15', '45_1ecbplus.xml_124')",1.0,0.4444444444444444,1.0,0.0,0.0,1,0.7769673466682434,0.737992525100708,0.7574799358844757,1.7574799358844757,1.4444444444444444,3.2019243803289203,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
4630,4630,"('45_2ecbplus.xml_16', '45_1ecbplus.xml_78')",1.0,0.30303030303030304,1.0,0.0,1.0,1,0.816533625125885,0.7873393297195435,0.8019364774227142,2.8019364774227142,1.303030303030303,4.104966780453017,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
4631,4631,"('45_2ecbplus.xml_16', '45_1ecbplus.xml_79')",1.0,0.2258064516129032,1.0,0.0,1.0,1,0.7692084312438965,0.8026977777481079,0.7859531044960022,2.785953104496002,1.2258064516129032,4.011759556108905,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
4632,4632,"('45_2ecbplus.xml_16', '45_2ecbplus.xml_14')",1.0,0.08,1.0,1.0,1.0,1,0.8028985261917114,0.6871979832649231,0.7450482547283173,3.745048254728317,2.08,5.825048254728317,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
4633,4633,"('45_2ecbplus.xml_22', '45_1ecbplus.xml_23')",1.0,0.4444444444444444,1.0,0.0,1.0,1,0.7907328009605408,0.7733292579650879,0.7820310294628143,2.7820310294628143,1.4444444444444444,4.226475473907258,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1
4634,4634,"('45_2ecbplus.xml_23', '45_10ecbplus.xml_28')",0.0,0.08333333333333333,1.0,0.0,0.1176470588235294,1,0.6092113852500916,0.4449018239974976,0.5270566046237946,1.644703663447324,0.08333333333333333,1.7280369967806573,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
4635,4635,"('45_2ecbplus.xml_23', '45_10ecbplus.xml_29')",0.0,0.16129032258064516,1.0,0.0,0.1176470588235294,1,0.6334475874900818,0.6080546975135803,0.620751142501831,1.7383982013253605,0.16129032258064516,1.8996885239060055,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
4636,4636,"('45_2ecbplus.xml_23', '45_10ecbplus.xml_35')",0.0,0.05263157894736842,1.0,0.0,0.1176470588235294,1,0.523449718952179,0.44657450914382935,0.4850121140480042,1.6026591728715336,0.05263157894736842,1.655290751818902,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
4637,4637,"('45_2ecbplus.xml_23', '45_11ecbplus.xml_19')",0.0,0.07407407407407407,1.0,0.0,0.1176470588235294,1,0.6150234937667847,0.4852312207221985,0.5501273572444916,1.667774416068021,0.07407407407407407,1.7418484901420952,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
4638,4638,"('45_2ecbplus.xml_23', '45_11ecbplus.xml_21')",0.0,0.16129032258064516,1.0,0.0,0.1176470588235294,1,0.6306606531143188,0.5236029624938965,0.5771318078041077,1.6947788666276369,0.16129032258064516,1.8560691892082823,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
